Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
48.980	0.63	-0.15	-0.92
49.000	0.62	-0.16	-0.19
49.020	0.62	-0.16	-0.48
49.040	0.62	-0.18	-1.23
49.060	0.61	-0.21	-0.68
49.080	0.61	-0.21	-0.19
49.100	0.60	-0.22	-0.56
49.120	0.60	-0.23	-0.32
49.140	0.59	-0.23	-0.30
49.160	0.59	-0.24	-0.56
49.180	0.58	-0.25	-0.32
49.200	0.58	-0.26	-0.34
49.220	0.57	-0.27	-0.11
49.240	0.57	-0.26	-0.09
49.260	0.56	-0.27	-0.25
49.280	0.56	-0.27	-1.19
49.300	0.55	-0.32	-1.26
49.320	0.55	-0.32	1.18
49.340	0.54	-0.27	1.38
49.360	0.53	-0.27	0.22
49.380	0.53	-0.26	0.12
49.400	0.52	-0.26	-0.02
49.420	0.52	-0.26	0.31
49.440	0.51	-0.25	
