Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
48,760	0,50	-0,21	0,44
48,780	0,49	-0,20	0,32
48,800	0,49	-0,19	0,42
48,820	0,49	-0,18	0,65
48,840	0,48	-0,17	0,54
48,860	0,48	-0,16	0,52
48,880	0,48	-0,15	0,75
48,900	0,47	-0,13	0,76
48,920	0,47	-0,12	0,64
48,940	0,47	-0,10	0,75
48,960	0,47	-0,09	0,88
48,980	0,47	-0,07	0,65
49,000	0,46	-0,06	0,52
49,020	0,46	-0,05	0,86
49,040	0,46	-0,03	0,87
49,060	0,46	-0,01	0,64
49,080	0,46	0,00	0,75
49,100	0,46	0,02	0,85
49,120	0,46	0,03	0,98
49,140	0,46	0,06	0,77
49,160	0,46	0,06	0,52
49,180	0,47	0,08	0,75
49,200	0,47	0,09	0,76
49,220	0,47	0,11	0,64
49,240	0,47	0,12	0,64
49,260	0,47	0,13	0,64
49,280	0,48	0,15	0,64
49,300	0,48	0,16	0,65
49,320	0,48	0,17	0,54
49,340	0,49	0,18	0,54
49,360	0,49	0,19	0,54
49,380	0,49	0,20	0,43
49,400	0,50	0,21	0,43
49,420	0,50	0,22	0,44
49,440	0,51	0,23	0,34
49,460	0,51	0,23	0,11
49,480	0,52	0,23	0,10
49,500	0,52	0,24	0,22
49,520	0,53	0,24	0,11
49,540	0,53	0,24	0,11
49,560	0,54	0,24	0,12
49,580	0,54	0,24	-3,26E-12
49,600	0,55	0,24	0,01
49,620	0,55	0,25	-0,20
49,640	0,56	0,24	1,16
49,660	0,56	0,29	0,23
49,680	0,57	0,25	-2,97
49,700	0,57	0,17	-0,88
49,720	0,57	0,21	2,35
49,740	0,58	0,27	1,30
49,760	0,58	0,26	-1,61
49,780	0,59	0,20	-1,71
49,800	0,59	0,19	-0,42
49,820	0,60	0,19	-0,52
49,840	0,60	0,17	-0,76
49,860	0,60	0,16	-0,67
49,880	0,61	0,15	-0,29
49,900	0,61	0,14	-0,62
49,920	0,61	0,12	-1,00
49,940	0,61	0,10	-0,53
49,960	0,62	0,10	-0,63
49,980	0,62	0,08	-0,90
50,000	0,62	0,06	-0,40
50,020	0,62	0,06	-0,70
50,040	0,62	0,04	-1,33
50,060	0,62	0,01	-0,89
50,080	0,62	0,00	-0,53
50,100	0,62	-0,01	-0,64
50,120	0,62	-0,02	-0,75
50,140	0,62	-0,04	-0,76
50,160	0,62	-0,05	-0,64
50,180	0,62	-0,07	-0,74
50,200	0,62	-0,08	-0,89
50,220	0,62	-0,10	-0,55
50,240	0,61	-0,11	-0,37
50,260	0,61	-0,12	-1,09
50,280	0,61	-0,15	-1,02
50,300	0,61	-0,16	-0,43
50,320	0,60	-0,17	-0,44
50,340	0,60	-0,18	-0,32
50,360	0,60	-0,18	-0,31
50,380	0,59	-0,19	-0,45
50,400	0,59	-0,20	-0,23
50,420	0,58	-0,20	0,05
50,440	0,58	-0,20	-0,50
50,460	0,58	-0,22	-1,03
50,480	0,57	-0,24	-0,26
50,500	0,57	-0,23	0,36
50,520	0,56	-0,22	-0,10
50,540	0,56	-0,23	-0,24
50,560	0,55	-0,23	0,22
50,580	0,55	-0,22	-1,38
50,600	0,54	-0,29	-0,33
50,620	0,54	-0,24	2,88
50,640	0,53	-0,17	0,42
50,660	0,53	-0,22	-2,46
50,680	0,53	-0,27	-1,38
50,700	0,52	-0,28	1,37
50,720	0,51	-0,22	1,82
50,740	0,51	-0,20	0,44
50,760	0,51	-0,20	0,32
50,780	0,50	-0,19	0,32
50,800	0,50	-0,19	0,31
50,820	0,49	-0,18	0,54
50,840	0,49	-0,16	0,53
50,860	0,49	-0,16	0,65
50,880	0,49	-0,14	0,66
50,900	0,48	-0,13	0,42
50,920	0,48	-0,12	0,63
50,940	0,48	-0,10	0,88
50,960	0,48	-0,09	0,65
50,980	0,47	-0,08	0,52
51,000	0,47	-0,07	0,75
51,020	0,47	-0,05	0,76
51,040	0,47	-0,04	0,64
51,060	0,47	-0,02	0,75
51,080	0,47	-0,01	0,87
51,100	0,47	0,01	0,76
51,120	0,47	0,02	0,65
51,140	0,47	0,04	0,54
51,160	0,47	0,05	0,52
51,180	0,47	0,06	0,74
51,200	0,47	0,08	0,87
51,220	0,48	0,09	0,65
51,240	0,48	0,10	0,52
51,260	0,48	0,11	0,77
51,280	0,48	0,13	0,55
51,300	0,49	0,14	0,31
51,320	0,49	0,15	0,54
51,340	0,49	0,16	0,54
51,360	0,49	0,17	0,42
51,380	0,50	0,18	0,54
51,400	0,50	0,19	0,56
51,420	0,51	0,20	0,21
51,440	0,51	0,20	0,21
51,460	0,51	0,21	0,35
51,480	0,52	0,21	-2,57E-4
51,500	0,52	0,21	-0,03
51,520	0,53	0,21	0,44
51,540	0,53	0,22	0,37
51,560	0,53	0,22	-0,33
51,580	0,54	0,21	-0,25
51,600	0,54	0,21	0,23
51,620	0,55	0,22	0,02
51,640	0,55	0,22	-0,21
51,660	0,56	0,21	-0,22
51,680	0,56	0,21	-0,10
51,700	0,56	0,21	-0,30
51,720	0,57	0,19	0,74
51,740	0,57	0,24	1,06
51,760	0,58	0,24	-1,49
51,780	0,58	0,18	-1,70
51,800	0,59	0,17	-0,53
51,820	0,59	0,16	-0,66
51,840	0,59	0,14	-0,46
51,860	0,59	0,14	-0,07
51,880	0,60	0,14	-0,51
51,900	0,60	0,12	-0,89
51,920	0,60	0,10	-0,53
51,940	0,60	0,10	-0,66
51,960	0,61	0,08	-0,41
51,980	0,61	0,08	-0,59
52,000	0,61	0,05	-1,35
52,020	0,61	0,03	-0,68
52,040	0,61	0,03	-0,18
52,060	0,61	0,02	-0,64
52,080	0,61	0,00	-0,75
52,100	0,61	-0,01	-0,76
52,120	0,61	-0,03	-0,65
52,140	0,61	-0,04	-0,62
52,160	0,61	-0,05	-1,00
52,180	0,61	-0,08	-0,66
52,200	0,61	-0,08	-0,42
52,220	0,60	-0,09	-0,56
52,240	0,60	-0,10	-0,29
52,260	0,60	-0,11	-0,62
52,280	0,60	-0,13	-1,02
52,300	0,59	-0,15	-0,37
52,320	0,59	-0,14	0,26
52,340	0,59	-0,14	-0,28
52,360	0,59	-0,15	-0,89
52,380	0,58	-0,17	-0,57
52,400	0,58	-0,18	-0,21
52,420	0,58	-0,18	-0,31
52,440	0,57	-0,19	-0,43
52,460	0,57	-0,20	-0,46
52,480	0,56	-0,21	-0,13
52,500	0,56	-0,20	0,13
52,520	0,56	-0,20	-0,12
52,540	0,55	-0,21	0,11
52,560	0,55	-0,20	0,12
52,580	0,54	-0,20	-0,12
52,600	0,54	-0,20	0,11
52,620	0,54	-0,20	0,12
52,640	0,53	-0,20	0,07
52,660	0,53	-0,19	-0,98
52,680	0,52	-0,24	-1,03
52,700	0,52	-0,24	1,39
52,720	0,51	-0,18	1,58
52,740	0,51	-0,17	0,54
52,760	0,51	-0,16	0,56
52,780	0,50	-0,15	0,22
52,800	0,50	-0,15	0,08
52,820	0,50	-0,15	0,52
52,840	0,50	-0,13	0,78
52,860	0,49	-0,12	0,32
52,880	0,49	-0,12	0,41
52,900	0,49	-0,10	0,77
52,920	0,49	-0,09	0,52
52,940	0,49	-0,08	0,75
52,960	0,48	-0,06	0,78
52,980	0,48	-0,05	0,31
53,000	0,48	-0,04	
