Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
15.960	0.30	-0.50	1.08
15.980	0.29	-0.47	0.97
16.000	0.28	-0.46	1.07
16.020	0.27	-0.43	1.40
16.040	0.26	-0.40	1.40
16.060	0.26	-0.38	1.40
16.080	0.25	-0.35	1.41
16.100	0.24	-0.32	1.07
16.120	0.24	-0.30	1.27
16.140	0.23	-0.27	1.95
16.160	0.23	-0.22	1.74
16.180	0.22	-0.20	1.29
16.200	0.22	-0.17	1.39
16.220	0.21	-0.14	1.61
16.240	0.21	-0.11	1.83
16.260	0.21	-0.07	1.83
16.280	0.21	-0.04	1.72
16.300	0.21	-9.16E-4	1.62
16.320	0.21	0.03	1.40
16.340	0.21	0.05	1.39
16.360	0.21	0.08	1.60
16.380	0.21	0.12	1.82
16.400	0.22	0.16	1.94
16.420	0.22	0.20	1.73
16.440	0.22	0.23	1.39
16.460	0.23	0.25	1.39
16.480	0.23	0.28	1.50
16.500	0.24	0.31	1.50
16.520	0.25	0.34	1.40
16.540	0.25	0.37	1.29
16.560	0.26	0.39	1.29
16.580	0.27	0.42	1.18
16.600	0.28	0.44	1.07
16.620	0.29	0.46	1.07
16.640	0.30	0.48	1.18
16.660	0.31	0.51	1.19
16.680	0.32	0.53	0.97
16.700	0.33	0.55	0.86
16.720	0.34	0.57	0.87
16.740	0.35	0.58	0.65
16.760	0.36	0.59	0.42
16.780	0.37	0.60	0.54
16.800	0.39	0.61	0.43
16.820	0.40	0.62	0.31
16.840	0.41	0.63	0.44
16.860	0.42	0.64	0.22
16.880	0.44	0.63	0.11
16.900	0.45	0.64	0.12
16.920	0.46	0.64	-0.10
16.940	0.47	0.64	-0.21
16.960	0.49	0.63	-0.22
16.980	0.50	0.63	-0.11
17.000	0.51	0.63	-0.08
17.020	0.53	0.62	-0.42
17.040	0.54	0.61	-0.65
17.060	0.55	0.60	0.85
17.080	0.56	0.64	1.16
17.100	0.58	0.64	-1.36
17.120	0.59	0.59	-1.87
17.140	0.60	0.57	-1.16
17.160	0.61	0.54	-1.40
17.180	0.62	0.51	-1.46
17.200	0.63	0.49	0.66
17.220	0.64	0.54	0.86
17.240	0.65	0.52	-2.88
17.260	0.66	0.42	-3.13
17.280	0.67	0.39	-1.61
17.300	0.68	0.36	-1.65
17.320	0.68	0.33	-1.20
17.340	0.69	0.31	-0.93
17.360	0.70	0.29	-1.27
17.380	0.70	0.26	-1.51
17.400	0.71	0.23	-1.38
17.420	0.71	0.21	-1.48
17.440	0.71	0.17	-1.74
17.460	0.72	0.14	-1.50
17.480	0.72	0.11	-1.48
17.500	0.72	0.08	-1.74
17.520	0.72	0.04	-1.52
17.540	0.72	0.02	-1.36
17.560	0.72	-0.01	-1.71
17.580	0.72	-0.05	-1.85
17.600	0.72	-0.09	-1.63
17.620	0.72	-0.12	-1.51
17.640	0.72	-0.15	-1.51
17.660	0.71	-0.18	-1.51
17.680	0.71	-0.21	-1.51
17.700	0.71	-0.24	-1.52
17.720	0.70	-0.27	-1.41
17.740	0.69	-0.29	-1.30
17.760	0.69	-0.32	-1.20
17.780	0.68	-0.34	-1.06
17.800	0.67	-0.36	-1.27
17.820	0.67	-0.39	-1.37
17.840	0.66	-0.42	-3.01
17.860	0.65	-0.51	-3.44
17.880	0.64	-0.56	0.15
17.900	0.63	-0.51	1.02
17.920	0.62	-0.51	-0.82
17.940	0.61	-0.54	-1.43
17.960	0.60	-0.57	-1.03
17.980	0.58	-0.58	-1.74
18.000	0.57	-0.64	-1.72
18.020	0.56	-0.65	0.99
18.040	0.55	-0.60	0.86
18.060	0.54	-0.62	-0.56
18.080	0.52	-0.62	-0.34
18.100	0.51	-0.63	-0.11
18.120	0.50	-0.63	-0.10
18.140	0.49	-0.63	-0.22
18.160	0.47	-0.64	-0.12
18.180	0.46	-0.64	0.11
18.200	0.45	-0.63	0.12
18.220	0.43	-0.63	-0.01
18.240	0.42	-0.63	0.20
18.260	0.41	-0.63	0.43
18.280	0.40	-0.62	0.43
18.300	0.38	-0.61	0.43
18.320	0.37	-0.60	0.42
18.340	0.36	-0.59	0.64
18.360	0.35	-0.57	0.86
18.380	0.34	-0.56	0.86
18.400	0.33	-0.54	0.86
18.420	0.32	-0.52	0.86
18.440	0.31	-0.50	0.97
18.460	0.30	-0.48	1.08
18.480	0.29	-0.46	1.08
18.500	0.28	-0.44	1.18
18.520	0.27	-0.41	1.29
18.540	0.26	-0.39	1.40
18.560	0.25	-0.36	1.51
18.580	0.25	-0.33	1.40
18.600	0.24	-0.30	1.51
18.620	0.23	-0.27	1.52
18.640	0.23	-0.24	1.29
18.660	0.22	-0.22	1.40
18.680	0.22	-0.19	1.50
18.700	0.22	-0.16	1.61
18.720	0.21	-0.12	1.83
18.740	0.21	-0.08	1.73
18.760	0.21	-0.05	1.50
18.780	0.21	-0.02	1.72
18.800	0.21	0.02	1.83
18.820	0.21	0.05	1.62
18.840	0.21	0.08	1.50
18.860	0.21	0.11	1.61
18.880	0.22	0.15	1.61
18.900	0.22	0.18	1.50
18.920	0.22	0.21	1.61
18.940	0.23	0.24	1.51
18.960	0.23	0.27	1.39
18.980	0.24	0.30	1.61
19.000	0.24	0.33	1.62
19.020	0.25	0.36	1.40
19.040	0.26	0.39	1.18
19.060	0.27	0.41	1.18
19.080	0.28	0.43	1.18
19.100	0.28	0.45	1.07
19.120	0.29	0.48	1.08
19.140	0.30	0.50	0.96
19.160	0.31	0.51	0.96
19.180	0.32	0.54	1.08
19.200	0.34	0.56	0.97
19.220	0.35	0.57	0.75
19.240	0.36	0.59	0.65
19.260	0.37	0.60	0.55
19.280	0.38	0.61	0.33
19.300	0.39	0.61	0.21
19.320	0.41	0.62	0.31
19.340	0.42	0.63	0.44
19.360	0.43	0.64	0.23
19.380	0.44	0.64	-1.34E-12
19.400	0.46	0.64	0.01
19.420	0.47	0.64	-0.11
19.440	0.48	0.63	-0.11
19.460	0.49	0.63	0.02
19.480	0.51	0.63	-0.29
19.500	0.52	0.62	0.76
19.520	0.53	0.66	0.83
19.540	0.55	0.65	-1.73
19.560	0.56	0.59	-1.60
19.580	0.57	0.59	-0.20
19.600	0.58	0.58	-0.26
19.620	0.59	0.58	-0.95
19.640	0.61	0.55	-1.21
19.660	0.62	0.53	-0.93
19.680	0.63	0.51	-0.10
19.700	0.64	0.53	0.10
19.720	0.65	0.51	-2.20
19.740	0.66	0.44	-2.89
19.760	0.66	0.40	-1.75
19.780	0.67	0.37	-1.40
19.800	0.68	0.34	-1.29
19.820	0.69	0.32	-1.30
19.840	0.69	0.29	-1.18
19.860	0.70	0.27	-1.15
19.880	0.70	0.24	-1.49
19.900	0.71	0.21	-1.63
19.920	0.71	0.18	-1.38
19.940	0.71	0.15	-1.48
19.960	0.72	0.12	-1.74
19.980	0.72	0.08	-1.52
20.000	0.72	0.06	-1.37
20.020	0.72	0.03	-1.59
20.040	0.72	0.00	-1.85
20.060	0.72	-0.04	-1.64
20.080	0.72	-0.07	-1.36
20.100	0.72	-0.10	-1.73
20.120	0.72	-0.14	-1.65
20.140	0.71	-0.17	-1.27
20.160	0.71	-0.19	-1.50
20.180	0.71	-0.22	-1.65
20.200	0.70	-0.26	-1.30
20.220	0.70	-0.28	-1.16
20.240	0.69	-0.30	-1.40
20.260	0.68	-0.33	-1.45
20.280	0.68	-0.36	-0.83
20.300	0.67	-0.37	-0.98
20.320	0.66	-0.40	-3.36
20.340	0.65	-0.50	-3.43
20.360	0.64	-0.54	0.04
20.380	0.63	-0.50	0.89
20.400	0.62	-0.50	-0.68
20.420	0.61	-0.53	-1.54
20.440	0.60	-0.56	-2.69
20.460	0.59	-0.63	-1.62
20.480	0.58	-0.63	1.23
20.500	0.56	-0.58	0.75
20.520	0.55	-0.60	-0.56
20.540	0.54	-0.61	-0.32
20.560	0.53	-0.61	-0.32
20.580	0.52	-0.62	-0.34
20.600	0.50	-0.62	-0.10
20.620	0.49	-0.62	-0.22
20.640	0.48	-0.63	-0.23
20.660	0.47	-0.63	3.61E-14
20.680	0.45	-0.63	-0.01
20.700	0.44	-0.63	0.09
20.720	0.43	-0.63	0.32
20.740	0.41	-0.62	0.44
20.760	0.40	-0.61	0.22
20.780	0.39	-0.61	0.20
20.800	0.38	-0.60	0.53
20.820	0.37	-0.59	0.65
20.840	0.35	-0.58	0.64
20.860	0.34	-0.57	0.75
20.880	0.33	-0.55	0.97
20.900	0.32	-0.53	1.08
20.920	0.31	-0.50	1.08
20.940	0.30	-0.48	0.97
20.960	0.29	-0.47	0.97
20.980	0.28	-0.44	1.08
21.000	0.27	-0.42	1.07
21.020	0.27	-0.40	1.28
21.040	0.26	-0.37	1.62
21.060	0.25	-0.34	1.52
21.080	0.24	-0.31	1.29
21.100	0.24	-0.29	1.50
21.120	0.23	-0.25	1.62
21.140	0.23	-0.22	1.50
21.160	0.22	-0.19	1.73
21.180	0.22	-0.15	1.51
21.200	0.22	-0.13	1.28
21.220	0.22	-0.10	1.51
21.240	0.21	-0.07	1.50
21.260	0.21	-0.04	1.82
21.280	0.21	0.00	2.17
21.300	0.21	0.05	1.62
21.320	0.21	0.07	1.28
21.340	0.22	0.10	1.73
21.360	0.22	0.14	1.39
21.380	0.22	0.15	1.49
21.400	0.22	0.20	1.96
21.420	0.23	0.23	1.18
21.440	0.23	0.24	1.16
21.460	0.24	0.28	1.73
21.480	0.24	0.31	1.29
21.500	0.25	0.33	1.16
21.520	0.26	0.36	1.61
21.540	0.27	0.39	1.51
21.560	0.27	0.42	1.19
21.580	0.28	0.44	0.96
21.600	0.29	0.46	1.07
21.620	0.30	0.48	1.19
21.640	0.31	0.51	0.86
21.660	0.32	0.52	0.85
21.680	0.33	0.54	0.97
21.700	0.34	0.56	0.86
21.720	0.35	0.57	0.75
21.740	0.37	0.59	0.65
21.760	0.38	0.60	0.55
21.780	0.39	0.61	0.33
21.800	0.40	0.61	0.21
21.820	0.41	0.62	0.32
21.840	0.43	0.63	0.33
21.860	0.44	0.63	0.11
21.880	0.45	0.63	0.01
21.900	0.46	0.63	-0.11
21.920	0.48	0.63	-0.11
21.940	0.49	0.63	-0.10
21.960	0.50	0.62	-0.21
21.980	0.51	0.62	-0.21
22.000	0.53	0.61	-0.30
22.020	0.54	0.61	-0.54
22.040	0.55	0.59	-0.65
22.060	0.56	0.58	0.85
22.080	0.57	0.63	1.19
22.100	0.59	0.63	-1.66
22.120	0.60	0.56	-2.43
22.140	0.61	0.53	-1.56
22.160	0.62	0.50	-0.89
22.180	0.63	0.50	-0.48
22.200	0.64	0.48	0.18
22.220	0.65	0.50	-0.39
22.240	0.66	0.46	-3.41
22.260	0.67	0.37	-2.63
22.280	0.67	0.36	-0.70
22.300	0.68	0.34	-1.27
22.320	0.69	0.31	-1.51
22.340	0.69	0.28	-1.40
22.360	0.70	0.25	-1.27
22.380	0.70	0.23	-1.50
22.400	0.71	0.19	-1.51
22.420	0.71	0.17	-1.37
22.440	0.71	0.14	-1.61
22.460	0.72	0.10	-1.61
22.480	0.72	0.07	-1.61
22.500	0.72	0.04	-1.62
22.520	0.72	0.01	-1.50
22.540	0.72	-0.02	-1.49
22.560	0.72	-0.05	-1.60
22.580	0.72	-0.09	-1.74
22.600	0.72	-0.12	-1.52
22.620	0.71	-0.15	-1.39
22.640	0.71	-0.18	-1.51
22.660	0.71	-0.21	-1.51
22.680	0.70	-0.24	-1.53
22.700	0.70	-0.27	-1.31
22.720	0.69	-0.29	-1.08
22.740	0.69	-0.31	-1.07
22.760	0.68	-0.33	-0.99
22.780	0.67	-0.35	-3.37
22.800	0.66	-0.47	-1.92
22.820	0.65	-0.43	0.50
22.840	0.65	-0.45	-2.96
22.860	0.64	-0.55	-1.24
22.880	0.63	-0.50	0.79
22.900	0.62	-0.51	-0.93
22.920	0.61	-0.53	-1.44
22.940	0.59	-0.57	-2.47
22.960	0.58	-0.63	-1.38
22.980	0.57	-0.63	1.11
23.000	0.56	-0.59	0.73
23.020	0.54	-0.60	-0.32
23.040	0.53	-0.60	-0.42
23.060	0.52	-0.62	-0.56
23.080	0.51	-0.62	-0.23
23.100	0.50	-0.62	0.01
23.120	0.48	-0.62	-0.11
23.140	0.47	-0.63	-0.12
23.160	0.46	-0.63	0.00
23.180	0.45	-0.63	-0.01
23.200	0.43	-0.63	0.21
23.220	0.42	-0.62	0.33
23.240	0.41	-0.62	0.20
23.260	0.40	-0.61	0.43
23.280	0.38	-0.60	0.54
23.300	0.37	-0.59	0.53
23.320	0.36	-0.58	0.65
23.340	0.35	-0.56	0.64
23.360	0.34	-0.55	0.75
23.380	0.33	-0.53	0.85
23.400	0.32	-0.52	1.07
23.420	0.31	-0.49	1.20
23.440	0.30	-0.47	0.96
23.460	0.29	-0.45	1.18
23.480	0.28	-0.42	1.30
23.500	0.27	-0.40	1.07
23.520	0.26	-0.38	1.19
23.540	0.26	-0.35	1.18
23.560	0.25	-0.33	1.40
23.580	0.24	-0.30	1.51
23.600	0.24	-0.27	1.39
23.620	0.23	-0.24	1.62
23.640	0.23	-0.21	1.50
23.660	0.22	-0.18	1.72
23.680	0.22	-0.14	1.84
23.700	0.22	-0.11	1.40
23.720	0.22	-0.08	1.40
23.740	0.21	-0.05	1.50
23.760	0.21	-0.02	1.72
23.780	0.21	0.02	1.73
23.800	0.21	0.05	1.50
23.820	0.21	0.08	1.61
23.840	0.22	0.11	1.72
23.860	0.22	0.15	1.72
23.880	0.22	0.18	1.62
23.900	0.23	0.21	1.40
23.920	0.23	0.24	1.28
23.940	0.24	0.26	1.49
23.960	0.24	0.30	1.72
23.980	0.25	0.33	1.51
24.000	0.25	0.36	1.29
24.020	0.26	0.38	1.18
24.040	0.27	0.40	1.17
24.060	0.28	0.43	1.29
24.080	0.29	0.45	1.18
24.100	0.30	0.48	1.08
24.120	0.31	0.50	0.96
24.140	0.32	0.51	0.96
24.160	0.33	0.54	0.97
24.180	0.34	0.55	0.75
24.200	0.35	0.57	0.64
24.220	0.36	0.58	0.65
24.240	0.37	0.59	0.54
24.260	0.38	0.60	0.43
24.280	0.40	0.61	0.43
24.300	0.41	0.62	0.33
24.320	0.42	0.62	0.21
24.340	0.43	0.63	0.22
24.360	0.45	0.63	0.12
24.380	0.46	0.63	-0.10
24.400	0.47	0.63	-0.22
24.420	0.48	0.62	-0.11
24.440	0.50	0.62	0.02
24.460	0.51	0.62	-0.20
24.480	0.52	0.61	-0.43
24.500	0.53	0.61	-0.43
24.520	0.54	0.60	-0.53
24.540	0.56	0.58	0.83
24.560	0.57	0.63	1.41
24.580	0.58	0.64	-1.52
24.600	0.59	0.57	-2.79
24.620	0.60	0.53	-1.45
24.640	0.62	0.51	-0.71
24.660	0.63	0.50	-1.31
24.680	0.64	0.46	0.17
24.700	0.64	0.51	1.10
24.720	0.66	0.50	-2.82
24.740	0.66	0.40	-3.86
24.760	0.67	0.35	-1.47
24.780	0.68	0.34	-0.59
24.800	0.68	0.33	-1.15
24.820	0.69	0.29	-1.52
24.840	0.70	0.26	-1.28
24.860	0.70	0.24	-1.38
24.880	0.71	0.21	-1.50
24.900	0.71	0.18	-1.49
24.920	0.71	0.15	-1.61
24.940	0.72	0.11	-1.63
24.960	0.72	0.08	-1.39
24.980	0.72	0.06	-1.48
25.000	0.72	0.03	-1.73
25.020	0.72	-0.01	-1.61
25.040	0.72	-0.04	-1.61
25.060	0.72	-0.07	-1.62
25.080	0.72	-0.10	-1.51
25.100	0.71	-0.13	-1.51
25.120	0.71	-0.16	-1.51
25.140	0.71	-0.19	-1.52
25.160	0.70	-0.23	-1.41
25.180	0.70	-0.25	-1.29
25.200	0.69	-0.28	-1.30
25.220	0.69	-0.30	-1.20
25.240	0.68	-0.32	-1.04
25.260	0.67	-0.34	-1.49
25.280	0.67	-0.38	-1.62
25.300	0.66	-0.41	-2.80
25.320	0.65	-0.50	-3.10
25.340	0.64	-0.53	0.28
25.360	0.63	-0.49	0.91
25.380	0.62	-0.50	-0.91
25.400	0.61	-0.52	-1.63
25.420	0.60	-0.56	-1.60
25.440	0.59	-0.59	-0.47
25.460	0.58	-0.58	0.13
25.480	0.56	-0.58	-1.62
25.500	0.55	-0.65	-1.82
25.520	0.54	-0.65	0.87
25.540	0.53	-0.61	0.84
25.560	0.51	-0.62	-0.34
25.580	0.50	-0.62	-0.12
25.600	0.49	-0.62	0.01
25.620	0.48	-0.62	-0.11
25.640	0.46	-0.63	-0.12
25.660	0.45	-0.63	-0.01
25.680	0.44	-0.63	0.10
25.700	0.43	-0.62	0.21
25.720	0.41	-0.62	0.32
25.740	0.40	-0.61	0.43
25.760	0.39	-0.60	0.43
25.780	0.38	-0.60	0.53
25.800	0.37	-0.58	0.65
25.820	0.35	-0.57	0.65
25.840	0.34	-0.56	0.64
25.860	0.33	-0.54	0.86
25.880	0.32	-0.52	0.97
25.900	0.31	-0.50	0.97
25.920	0.30	-0.48	1.08
25.940	0.29	-0.46	1.07
25.960	0.28	-0.44	1.29
25.980	0.27	-0.41	1.30
26.000	0.27	-0.39	1.18
26.020	0.26	-0.36	1.30
26.040	0.25	-0.34	1.18
26.060	0.24	-0.32	1.29
26.080	0.24	-0.29	1.51
26.100	0.23	-0.26	1.61
26.120	0.23	-0.22	1.73
26.140	0.22	-0.19	1.51
26.160	0.22	-0.16	1.50
26.180	0.22	-0.13	1.72
26.200	0.22	-0.09	1.72
26.220	0.21	-0.06	1.73
26.240	0.21	-0.02	1.51
26.260	0.21	0.00	1.39
26.280	0.21	0.03	1.61
26.300	0.21	0.07	1.61
26.320	0.22	0.10	1.50
26.340	0.22	0.13	1.61
26.360	0.22	0.16	1.61
26.380	0.23	0.19	1.50
26.400	0.23	0.22	1.61
26.420	0.23	0.26	1.61
26.440	0.24	0.29	1.51
26.460	0.25	0.32	1.40
26.480	0.25	0.34	1.29
26.500	0.26	0.37	1.29
26.520	0.27	0.39	1.18
26.540	0.28	0.42	1.18
26.560	0.28	0.44	1.18
26.580	0.29	0.46	1.07
26.600	0.30	0.48	1.18
26.620	0.31	0.51	1.08
26.640	0.32	0.53	0.86
26.660	0.33	0.54	0.87
26.680	0.34	0.56	0.65
26.700	0.36	0.57	0.54
26.720	0.37	0.58	0.54
26.740	0.38	0.59	0.42
26.760	0.39	0.60	0.54
26.780	0.40	0.61	0.43
26.800	0.42	0.62	0.32
26.820	0.43	0.63	0.34
26.840	0.44	0.63	0.01
26.860	0.45	0.63	-0.11
26.880	0.47	0.63	-0.11
26.900	0.48	0.62	-0.11
26.920	0.49	0.62	0.02
26.940	0.50	0.62	-0.20
26.960	0.52	0.61	-0.44
26.980	0.53	0.61	-0.42
27.000	0.54	0.60	0.87
27.020	0.55	0.64	0.92
27.040	0.57	0.63	-1.40
27.060	0.58	0.58	-1.31
27.080	0.59	0.58	-0.93
27.100	0.60	0.55	-1.42
27.120	0.61	0.53	-1.18
27.140	0.62	0.50	0.10
27.160	0.63	0.53	0.43
27.180	0.64	0.52	-2.12
27.200	0.65	0.44	-2.38
27.220	0.66	0.42	-2.05
27.240	0.67	0.36	-2.02
27.260	0.67	0.34	-0.93
27.280	0.68	0.33	-1.27
27.300	0.69	0.29	-1.56
27.320	0.69	0.26	-0.98
27.340	0.70	0.25	-0.79
27.360	0.70	0.23	-1.48
27.380	0.71	0.19	-1.72
27.400	0.71	0.16	-1.72
27.420	0.71	0.12	-1.75
27.440	0.72	0.09	-1.39
27.460	0.72	0.07	-1.48
27.480	0.72	0.03	-1.73
27.500	0.72	0.00	-1.64
27.520	0.72	-0.03	-1.40
27.540	0.72	-0.06	-1.38
27.560	0.72	-0.09	-1.59
27.580	0.71	-0.12	-1.85
27.600	0.71	-0.16	-1.65
27.620	0.71	-0.19	-1.30
27.640	0.70	-0.21	-1.16
27.660	0.70	-0.23	-1.38
27.680	0.69	-0.27	-1.64
27.700	0.69	-0.30	-1.43
27.720	0.68	-0.33	-1.10
27.740	0.68	-0.34	-0.65
27.760	0.67	-0.35	-3.14
27.780	0.66	-0.47	-3.22
27.800	0.65	-0.48	0.38
27.820	0.64	-0.45	-0.28
27.840	0.63	-0.49	-0.78
27.860	0.62	-0.48	-0.44
27.880	0.61	-0.51	-1.62
27.900	0.60	-0.55	-1.61
27.920	0.59	-0.57	-1.77
27.940	0.58	-0.62	-1.35
27.960	0.57	-0.63	0.76
27.980	0.55	-0.59	0.73
28.000	0.54	-0.60	-0.33
28.020	0.53	-0.60	-0.21
28.040	0.52	-0.61	-0.32
28.060	0.51	-0.62	-0.34
28.080	0.49	-0.62	-0.11
28.100	0.48	-0.62	-0.10
28.120	0.47	-0.62	-0.23
28.140	0.46	-0.63	-0.01
28.160	0.44	-0.62	0.22
28.180	0.43	-0.62	0.22
28.200	0.42	-0.62	0.22
28.220	0.41	-0.61	0.20
28.240	0.39	-0.61	0.42
28.260	0.38	-0.60	0.65
28.280	0.37	-0.58	0.54
28.300	0.36	-0.57	0.53
28.320	0.35	-0.56	0.75
28.340	0.34	-0.54	0.86
28.360	0.33	-0.53	0.86
28.380	0.32	-0.51	0.97
28.400	0.31	-0.49	0.97
28.420	0.30	-0.47	0.96
28.440	0.29	-0.45	1.18
28.460	0.28	-0.42	1.29
28.480	0.27	-0.40	1.30
28.500	0.26	-0.37	1.19
28.520	0.26	-0.35	1.17
28.540	0.25	-0.32	1.51
28.560	0.24	-0.29	1.62
28.580	0.24	-0.26	1.40
28.600	0.23	-0.23	1.50
28.620	0.23	-0.20	1.73
28.640	0.22	-0.16	1.51
28.660	0.22	-0.14	1.39
28.680	0.22	-0.11	1.61
28.700	0.22	-0.07	1.72
28.720	0.22	-0.04	1.62
28.740	0.22	-0.01	1.49
28.760	0.21	0.02	1.83
28.780	0.22	0.06	1.73
28.800	0.22	0.09	1.28
28.820	0.22	0.11	1.61
28.840	0.22	0.15	1.62
28.860	0.23	0.18	1.28
28.880	0.23	0.20	1.61
28.900	0.23	0.24	1.72
28.920	0.24	0.27	1.50
28.940	0.24	0.30	1.62
28.960	0.25	0.34	1.31
28.980	0.26	0.36	0.63
29.000	0.27	0.36	0.82
29.020	0.27	0.39	1.82
29.040	0.28	0.44	1.86
29.060	0.29	0.46	0.86
29.080	0.30	0.47	0.74
29.100	0.31	0.49	1.08
29.120	0.32	0.51	0.96
29.140	0.33	0.53	0.97
29.160	0.34	0.55	0.87
29.180	0.35	0.57	0.53
29.200	0.36	0.57	0.54
29.220	0.37	0.59	0.55
29.240	0.39	0.60	0.32
29.260	0.40	0.60	0.31
29.280	0.41	0.61	0.43
29.300	0.42	0.62	0.33
29.320	0.44	0.62	0.23
29.340	0.45	0.63	0.01
29.360	0.46	0.62	-0.23
29.380	0.47	0.62	7.77E-4
29.400	0.49	0.62	0.02
29.420	0.50	0.62	-0.21
29.440	0.51	0.61	-0.20
29.460	0.52	0.61	-0.41
29.480	0.53	0.60	-0.75
29.500	0.55	0.58	0.73
29.520	0.56	0.63	1.27
29.540	0.57	0.63	-1.36
29.560	0.58	0.57	-1.87
29.580	0.59	0.56	-1.19
29.600	0.61	0.52	-1.12
29.620	0.62	0.51	-0.45
29.640	0.63	0.51	-1.61
29.660	0.64	0.45	-0.44
29.680	0.64	0.49	1.29
29.700	0.66	0.50	-2.36
29.720	0.66	0.40	-3.70
29.740	0.67	0.35	-1.90
29.760	0.68	0.32	-1.08
29.780	0.68	0.31	-0.93
29.800	0.69	0.28	-1.29
29.820	0.69	0.26	-1.27
29.840	0.70	0.23	-1.50
29.860	0.70	0.20	-1.52
29.880	0.71	0.17	-1.25
29.900	0.71	0.15	-1.60
29.920	0.71	0.11	-1.76
29.940	0.72	0.08	-1.28
29.960	0.72	0.06	-1.35
29.980	0.72	0.02	-1.83
30.000	0.72	-0.02	-1.87
30.020	0.72	-0.05	-1.41
30.040	0.72	-0.07	-1.26
30.060	0.71	-0.10	-1.61
30.080	0.71	-0.14	-1.63
30.100	0.71	-0.17	-1.52
30.120	0.70	-0.20	-1.41
30.140	0.70	-0.23	-1.29
30.160	0.70	-0.25	-1.29
30.180	0.69	-0.28	-1.30
30.200	0.68	-0.30	-1.18
30.220	0.68	-0.32	-1.11
30.240	0.67	-0.35	-3.27
30.260	0.66	-0.46	-3.09
30.280	0.65	-0.47	0.23
30.300	0.65	-0.45	0.04
30.320	0.64	-0.47	-0.39
30.340	0.63	-0.46	-0.76
30.360	0.62	-0.50	-2.09
30.380	0.61	-0.55	-1.61
30.400	0.60	-0.56	-1.76
30.420	0.58	-0.62	-1.48
30.440	0.57	-0.62	0.98
30.460	0.56	-0.58	0.98
30.480	0.55	-0.58	-0.54
30.500	0.54	-0.60	-0.56
30.520	0.52	-0.61	-0.34
30.540	0.51	-0.61	-0.11
30.560	0.50	-0.61	-0.10
30.580	0.49	-0.62	-0.22
30.600	0.47	-0.62	-0.11
30.620	0.46	-0.62	-0.11
30.640	0.45	-0.62	-0.02
30.660	0.44	-0.62	0.33
30.680	0.42	-0.61	0.22
30.700	0.41	-0.61	0.20
30.720	0.40	-0.60	0.44
30.740	0.39	-0.59	0.32
30.760	0.38	-0.59	0.41
30.780	0.36	-0.58	0.76
30.800	0.35	-0.56	0.76
30.820	0.34	-0.55	0.75
30.840	0.33	-0.53	0.97
30.860	0.32	-0.51	0.97
30.880	0.31	-0.49	0.97
30.900	0.30	-0.47	0.97
30.920	0.29	-0.45	0.96
30.940	0.28	-0.43	1.29
30.960	0.27	-0.40	1.30
30.980	0.27	-0.38	1.17
31.000	0.26	-0.35	1.51
31.020	0.25	-0.32	1.52
31.040	0.25	-0.29	1.19
31.060	0.24	-0.27	1.18
31.080	0.24	-0.25	1.39
31.100	0.23	-0.22	1.61
31.120	0.23	-0.18	1.84
31.140	0.22	-0.14	1.51
31.160	0.22	-0.12	1.28
31.180	0.22	-0.09	1.73
31.200	0.22	-0.05	1.50
31.220	0.22	-0.03	1.61
31.240	0.22	0.01	1.85
31.260	0.22	0.04	1.18
31.280	0.22	0.06	1.38
31.300	0.22	0.10	1.94
31.320	0.22	0.14	1.73
31.340	0.23	0.17	1.40
31.360	0.23	0.19	1.28
31.380	0.23	0.22	
